species_id	count_reads	coverage	relative_abundance	XIC_008
Corallococcus_coralloides_59208	0	0.0	0.0	XIC_008
Mobilicoccus_sp_60804	0	0.0	0.0	XIC_008
Lactobacillus_hilgardii_56983	0	0.0	0.0	XIC_008
Actinobacillus_ureae_62439	0	0.0	0.0	XIC_008
Anaerovibrio_sp_59434	0	0.0	0.0	XIC_008
Alkanindiges_illinoisensis_58692	0	0.0	0.0	XIC_008
Nocardia_niigatensis_59471	0	0.0	0.0	XIC_008
Klebsiella_pneumoniae_54688	0	0.0	0.0	XIC_008
Burkholderia_sp_53411	0	0.0	0.0	XIC_008
Bacillus_panaciterrae_58728	0	0.0	0.0	XIC_008
Moraxella_macacae_59638	0	0.0	0.0	XIC_008
Carnobacterium_jeotgali_49590	0	0.0	0.0	XIC_008
Neisseria_subflava_61760	0	0.0	0.0	XIC_008
Lactobacillus_murinus_59691	0	0.0	0.0	XIC_008
Pantoea_sp_61911	0	0.0	0.0	XIC_008
Lactobacillus_parafarraginis_62320	0	0.0	0.0	XIC_008
Bacillus_sp_59406	0	0.0	0.0	XIC_008
Bradyrhizobium_japonicum_56600	0	0.0	0.0	XIC_008
Saccharomonospora_cyanea_62411	0	0.0	0.0	XIC_008
Desulforudis_audaxviator_61605	0	0.0	0.0	XIC_008
Alpha_proteobacterium_59674	0	0.0	0.0	XIC_008
Knoellia_sinensis_60319	0	0.0	0.0	XIC_008
Catellibacterium_nectariphilum_58745	0	0.0	0.0	XIC_008
Philaenus_spumarius_symbiont_59396	0	0.0	0.0	XIC_008
Desulfovermiculus_halophilus_58807	0	0.0	0.0	XIC_008
Cetobacterium_sp_53242	0	0.0	0.0	XIC_008
Pusillimonas_sp_58328	0	0.0	0.0	XIC_008
Gluconobacter_oxydans_48286	0	0.0	0.0	XIC_008
Marinobacterium_rhizophilum_58927	0	0.0	0.0	XIC_008
Rothia_mucilaginosa_62109	0	0.0	0.0	XIC_008
Lonsdalea_quercina_51572	0	0.0	0.0	XIC_008
Carnobacterium_alterfunditum_60573	0	0.0	0.0	XIC_008
Thiorhodococcus_sp_59789	0	0.0	0.0	XIC_008
Clostridium_sp_62634	0	0.0	0.0	XIC_008
Clostridium_sp_62633	0	0.0	0.0	XIC_008
Enterococcus_saccharolyticus_44559	0	0.0	0.0	XIC_008
Butyrivibrio_sp_57178	0	0.0	0.0	XIC_008
Marivirga_tractuosa_62004	0	0.0	0.0	XIC_008
Fischerella_muscicola_61354	0	0.0	0.0	XIC_008
Synechococcus_sp_59355	0	0.0	0.0	XIC_008
Enterobacter_cloacae_58479	0	0.0	0.0	XIC_008
Porphyromonas_levii_59000	0	0.0	0.0	XIC_008
Fusobacterium_perfoetens_60423	0	0.0	0.0	XIC_008
Loktanella_vestfoldensis_58918	0	0.0	0.0	XIC_008
Arenimonas_donghaensis_58706	0	0.0	0.0	XIC_008
Achromobacter_piechaudii_59272	0	0.0	0.0	XIC_008
Glomeribacter_gigasporarum_58478	0	0.0	0.0	XIC_008
Shewanella_xiamenensis_57641	0	0.0	0.0	XIC_008
Sinorhizobium_fredii_56213	0	0.0	0.0	XIC_008
Halomonas_zhanjiangensis_61851	0	0.0	0.0	XIC_008
Deinococcus_frigens_58786	0	0.0	0.0	XIC_008
Campylobacter_lari_61167	0	0.0	0.0	XIC_008
Oceanobacillus_iheyensis_61020	0	0.0	0.0	XIC_008
Planococcus_sp_60852	0	0.0	0.0	XIC_008
Sporolactobacillus_laevolacticus_60350	0	0.0	0.0	XIC_008
Halomonas_titanicae_56683	0	0.0	0.0	XIC_008
Gluconobacter_oxydans_59967	0	0.0	0.0	XIC_008
Elioraea_tepidiphila_58831	0	0.0	0.0	XIC_008
Ferrimonas_futtsuensis_58840	0	0.0	0.0	XIC_008
Arthrobacter_gangotriensis_59877	0	0.0	0.0	XIC_008
Mycobacterium_rhodesiae_62551	0	0.0	0.0	XIC_008
Bradyrhizobium_sp_58221	0	0.0	0.0	XIC_008
Acidothermus_cellulolyticus_61314	0	0.0	0.0	XIC_008
Idiomarina_xiamenensis_62203	0	0.0	0.0	XIC_008
Dickeya_sp_59612	0	0.0	0.0	XIC_008
Desulfotomaculum_alcoholivorax_58803	0	0.0	0.0	XIC_008
Photorhabdus_temperata_55030	0	0.0	0.0	XIC_008
Pseudoxanthomonas_spadix_58430	0	0.0	0.0	XIC_008
Klebsiella_oxytoca_57801	0	0.0	0.0	XIC_008
Phaeomarinobacter_ectocarpi_60619	0	0.0	0.0	XIC_008
Geoalkalibacter_ferrihydriticus_58857	0	0.0	0.0	XIC_008
Tannerella_forsythia_60991	0	0.0	0.0	XIC_008
SAR406_cluster_62595	0	0.0	0.0	XIC_008
Staphylococcus_warneri_61923	0	0.0	0.0	XIC_008
Lactobacillus_ultunensis_61712	0	0.0	0.0	XIC_008
Synechococcus_sp_61636	0	0.0	0.0	XIC_008
Pantoea_vagans_57743	0	0.0	0.0	XIC_008
Leminorella_grimontii_45169	0	0.0	0.0	XIC_008
Rickettsia_typhi_45301	0	0.0	0.0	XIC_008
Pseudomonas_sp_59307	0	0.0	0.0	XIC_008
Prevotella_bergensis_61881	0	0.0	0.0	XIC_008
Criblamydia_sequanensis_60515	0	0.0	0.0	XIC_008
Fervidobacterium_nodosum_61373	0	0.0	0.0	XIC_008
Helicobacter_pylori_59598	0	0.0	0.0	XIC_008
Fischerella_muscicola_61168	0	0.0	0.0	XIC_008
Massilia_sp_60758	0	0.0	0.0	XIC_008
Haemophilus_haemolyticus_58352	0	0.0	0.0	XIC_008
Haemophilus_haemolyticus_58351	0	0.0	0.0	XIC_008
Haemophilus_haemolyticus_58350	0	0.0	0.0	XIC_008
Desulfurobacterium_sp_59289	0	0.0	0.0	XIC_008
Xenophilus_azovorans_59131	0	0.0	0.0	XIC_008
Streptomyces_sulphureus_57871	0	0.0	0.0	XIC_008
Anaerobaculum_hydrogeniformans_61903	0	0.0	0.0	XIC_008
Kaistia_granuli_58894	0	0.0	0.0	XIC_008
Clostridium_sp_61556	0	0.0	0.0	XIC_008
Salinispora_pacifica_60058	0	0.0	0.0	XIC_008
Frankia_sp_58353	0	0.0	0.0	XIC_008
Nostoc_punctiforme_61976	0	0.0	0.0	XIC_008
Pseudoalteromonas_haloplanktis_57908	0	0.0	0.0	XIC_008
Roseovarius_sp_61197	0	0.0	0.0	XIC_008
Yersinia_kristensenii_61733	0	0.0	0.0	XIC_008
Kinetoplastibacterium_blastocrithidii_43515	0	0.0	0.0	XIC_008
Flavobacterium_denitrificans_58844	0	0.0	0.0	XIC_008
Rhodococcus_sp_60052	0	0.0	0.0	XIC_008
Actinomadura_madurae_60348	0	0.0	0.0	XIC_008
Acinetobacter_gerneri_44753	0	0.0	0.0	XIC_008
Sorangium_cellulosum_61543	0	0.0	0.0	XIC_008
Lewinella_cohaerens_58915	0	0.0	0.0	XIC_008
Roseobacter_sp_61196	0	0.0	0.0	XIC_008
Turicibacter_sanguinis_52329	0	0.0	0.0	XIC_008
Dickeya_zeae_57297	0	0.0	0.0	XIC_008
Streptococcus_sp_58554	0	0.0	0.0	XIC_008
Lysinibacillus_fusiformis_53142	0	0.0	0.0	XIC_008
Marinococcus_halotolerans_58928	0	0.0	0.0	XIC_008
Bacillus_boroniphilus_48964	0	0.0	0.0	XIC_008
Burkholderia_cenocepacia_62624	0	0.0	0.0	XIC_008
Prevotella_bivia_55194	0	0.0	0.0	XIC_008
Borrelia_persica_60484	0	0.0	0.0	XIC_008
Selenomonas_infelix_62103	0	0.0	0.0	XIC_008
Streptococcus_sp_61583	0	0.0	0.0	XIC_008
Roseovarius_mucosus_59966	0	0.0	0.0	XIC_008
Pandoraea_pnomenusa_53996	0	0.0	0.0	XIC_008
Flavobacterium_sp_59179	0	0.0	0.0	XIC_008
Campylobacter_cuniculorum_58743	0	0.0	0.0	XIC_008
Aggregatibacter_segnis_62447	0	0.0	0.0	XIC_008
Corynebacterium_striatum_61709	0	0.0	0.0	XIC_008
Mesoflavibacter_zeaxanthinifaciens_58941	0	0.0	0.0	XIC_008
Burkholderia_sp_62078	0	0.0	0.0	XIC_008
Arthrobacter_sp_60718	0	0.0	0.0	XIC_008
Clostridium_anorexicamassiliense_59513	0	0.0	0.0	XIC_008
Campylobacter_lari_58359	0	0.0	0.0	XIC_008
Olivibacter_sitiensis_58970	0	0.0	0.0	XIC_008
Gemella_haemolysans_61816	0	0.0	0.0	XIC_008
Intrasporangium_oryzae_60325	0	0.0	0.0	XIC_008
Planctomyces_maris_61298	0	0.0	0.0	XIC_008
Flavobacterium_chungangense_60600	0	0.0	0.0	XIC_008
Listeria_welshimeri_61386	0	0.0	0.0	XIC_008
Olsenella_profusa_59149	0	0.0	0.0	XIC_008
Alcaligenes_sp_60356	0	0.0	0.0	XIC_008
Wolbachia_endosymbiont_58286	0	0.0	0.0	XIC_008
Nocardia_rhamnosiphila_34405	0	0.0	0.0	XIC_008
Psychrobacter_sp_58307	0	0.0	0.0	XIC_008
Brevundimonas_naejangsanensis_58739	0	0.0	0.0	XIC_008
Ralstonia_pickettii_56648	0	0.0	0.0	XIC_008
Corynebacterium_matruchotii_57066	0	0.0	0.0	XIC_008
Clostridium_cadaveris_59910	0	0.0	0.0	XIC_008
Nocardioidaceae_bacterium_61469	0	0.0	0.0	XIC_008
Bacillus_azotoformans_56969	0	0.0	0.0	XIC_008
Staphylococcus_pseudintermedius_53521	0	0.0	0.0	XIC_008
Pseudomonas_synxantha_56835	0	0.0	0.0	XIC_008
Cedecea_davisae_61828	0	0.0	0.0	XIC_008
Prevotella_amnii_56408	0	0.0	0.0	XIC_008
Gluconobacter_thailandicus_57529	0	0.0	0.0	XIC_008
Deinococcus_sp_60713	0	0.0	0.0	XIC_008
Clostridium_pasteurianum_43207	0	0.0	0.0	XIC_008
Chryseobacterium_sp_60752	0	0.0	0.0	XIC_008
Chryseobacterium_sp_60750	0	0.0	0.0	XIC_008
Blastococcus_sp_60270	0	0.0	0.0	XIC_008
Acinetobacter_sp_58355	0	0.0	0.0	XIC_008
Nocardia_paucivorans_59472	0	0.0	0.0	XIC_008
Bacillus_atrophaeus_55742	0	0.0	0.0	XIC_008
Sulfurovum_sp_60844	0	0.0	0.0	XIC_008
Sulfurovum_sp_60845	0	0.0	0.0	XIC_008
Sulfurovum_sp_60843	0	0.0	0.0	XIC_008
Psychromonas_sp_61206	0	0.0	0.0	XIC_008
Acidobacterium_sp_60303	0	0.0	0.0	XIC_008
Cronobacter_muytjensii_59294	0	0.0	0.0	XIC_008
Lactobacillus_rhamnosus_57549	0	0.0	0.0	XIC_008
Coriobacteriaceae_bacterium_60818	0	0.0	0.0	XIC_008
Synergistetes_bacterium_62033	0	0.0	0.0	XIC_008
Flavobacterium_subsaxonicum_44731	0	0.0	0.0	XIC_008
Xylanibacter_oryzae_62511	0	0.0	0.0	XIC_008
Streptomyces_griseorubens_58249	0	0.0	0.0	XIC_008
Tepidanaerobacter_acetatoxydans_47107	0	0.0	0.0	XIC_008
Loktanella_hongkongensis_58917	0	0.0	0.0	XIC_008
Ensifer_sp_60163	0	0.0	0.0	XIC_008
Photobacterium_halotolerans_58993	0	0.0	0.0	XIC_008
Holospora_undulata_55121	0	0.0	0.0	XIC_008
Deinococcus_maricopensis_62173	0	0.0	0.0	XIC_008
Marinimicrobium_agarilyticum_58923	0	0.0	0.0	XIC_008
Pseudomonas_sp_59823	0	0.0	0.0	XIC_008
Rhodococcus_pyridinivorans_54937	0	0.0	0.0	XIC_008
Streptomyces_erythrochromogenes_58252	0	0.0	0.0	XIC_008
Campylobacter_hyointestinalis_62505	0	0.0	0.0	XIC_008
Treponema_sp_60430	0	0.0	0.0	XIC_008
Treponema_saccharophilum_62485	0	0.0	0.0	XIC_008
Acetobacter_aceti_60614	0	0.0	0.0	XIC_008
Bacillus_sp_35049	0	0.0	0.0	XIC_008
Listeriaceae_bacterium_54420	0	0.0	0.0	XIC_008
Anaerovibrio_lipolyticus_60416	0	0.0	0.0	XIC_008
Propionibacterium_sp_59454	0	0.0	0.0	XIC_008
Helicobacter_pylori_62679	0	0.0	0.0	XIC_008
Propionibacterium_sp_59451	0	0.0	0.0	XIC_008
Helicobacter_pylori_62672	0	0.0	0.0	XIC_008
Brachyspira_aalborgi_61157	0	0.0	0.0	XIC_008
Helicobacter_pylori_62670	0	0.0	0.0	XIC_008
Helicobacter_pylori_62671	0	0.0	0.0	XIC_008
Helicobacter_pylori_62676	0	0.0	0.0	XIC_008
Helicobacter_pylori_62677	0	0.0	0.0	XIC_008
Aliivibrio_salmonicida_56849	0	0.0	0.0	XIC_008
Helicobacter_pylori_62675	0	0.0	0.0	XIC_008
Clostridium_methylpentosum_61741	0	0.0	0.0	XIC_008
Photobacterium_aphoticum_62250	0	0.0	0.0	XIC_008
Metascardovia_criceti_58943	0	0.0	0.0	XIC_008
Xanthomonas_vesicatoria_55368	0	0.0	0.0	XIC_008
Empedobacter_brevis_59574	0	0.0	0.0	XIC_008
Corynebacterium_falsenii_60592	0	0.0	0.0	XIC_008
Microbacterium_sp_60740	0	0.0	0.0	XIC_008
Leptolyngbya_sp_59624	0	0.0	0.0	XIC_008
Lachnospiraceae_bacterium_61439	0	0.0	0.0	XIC_008
Streptomyces_sp_60689	0	0.0	0.0	XIC_008
Beijerinckia_mobilis_61035	0	0.0	0.0	XIC_008
Actinopolyspora_erythraea_61488	0	0.0	0.0	XIC_008
Flavihumibacter_sp_60632	0	0.0	0.0	XIC_008
Prochlorococcus_marinus_58124	0	0.0	0.0	XIC_008
Treponema_caldaria_62224	0	0.0	0.0	XIC_008
Microbacterium_sp_60910	0	0.0	0.0	XIC_008
Buttiauxella_agrestis_62324	0	0.0	0.0	XIC_008
Rothia_mucilaginosa_58144	0	0.0	0.0	XIC_008
Streptomyces_viridochromogenes_59297	0	0.0	0.0	XIC_008
Formosa_agariphila_60197	0	0.0	0.0	XIC_008
Ferriphaselus_sp_60704	0	0.0	0.0	XIC_008
Sulfurospirillum_arsenophilum_60217	0	0.0	0.0	XIC_008
Bdellovibrio_bacteriovorus_55420	0	0.0	0.0	XIC_008
Erysipelothrix_rhusiopathiae_56338	0	0.0	0.0	XIC_008
Chlamydophila_caviae_61033	0	0.0	0.0	XIC_008
Enterococcus_cecorum_44736	0	0.0	0.0	XIC_008
Bacillus_marmarensis_57685	0	0.0	0.0	XIC_008
Proteus_mirabilis_55046	0	0.0	0.0	XIC_008
Brachyspira_hampsonii_59971	0	0.0	0.0	XIC_008
Streptomonospora_alba_60957	0	0.0	0.0	XIC_008
Holdemania_sp_59514	0	0.0	0.0	XIC_008
Tannerella_sp_60461	0	0.0	0.0	XIC_008
Alcanivorax_borkumensis_54471	0	0.0	0.0	XIC_008
Oscillibacter_sp_60799	0	0.0	0.0	XIC_008
Rhodococcus_opacus_58217	0	0.0	0.0	XIC_008
Serratia_marcescens_43442	0	0.0	0.0	XIC_008
Vibrio_sp_59669	0	0.0	0.0	XIC_008
Streptomyces_sp_60656	0	0.0	0.0	XIC_008
Sediminimonas_qiaohouensis_59051	0	0.0	0.0	XIC_008
Moraxella_bovoculi_62223	0	0.0	0.0	XIC_008
Lachnospiraceae_bacterium_61440	0	0.0	0.0	XIC_008
Lebetimonas_sp_62658	0	0.0	0.0	XIC_008
Lachnospiraceae_bacterium_61441	0	0.0	0.0	XIC_008
Paenibacillus_alginolyticus_58973	0	0.0	0.0	XIC_008
Serratia_grimesii_62325	0	0.0	0.0	XIC_008
Paenirhodobacter_enshiensis_58590	0	0.0	0.0	XIC_008
Mannheimia_granulomatis_58222	0	0.0	0.0	XIC_008
Desulfarculus_baarsii_62007	0	0.0	0.0	XIC_008
Wohlfahrtiimonas_chitiniclastica_57893	0	0.0	0.0	XIC_008
Synechococcus_sp_61187	0	0.0	0.0	XIC_008
Clostridium_hathewayi_62211	0	0.0	0.0	XIC_008
Pseudomonas_alcaligenes_59541	0	0.0	0.0	XIC_008
Streptomyces_sp_60659	0	0.0	0.0	XIC_008
Bosea_sp_60787	0	0.0	0.0	XIC_008
Rhodopseudomonas_sp_62627	0	0.0	0.0	XIC_008
Neisseria_weaveri_56837	0	0.0	0.0	XIC_008
Bartonella_vinsonii_53507	0	0.0	0.0	XIC_008
Salinibacter_ruber_61174	0	0.0	0.0	XIC_008
Amycolatopsis_decaplanina_59941	0	0.0	0.0	XIC_008
Burkholderia_grimmiae_58482	0	0.0	0.0	XIC_008
Streptococcus_salivarius_58022	0	0.0	0.0	XIC_008
Streptococcus_salivarius_58024	0	0.0	0.0	XIC_008
Nitrosomonas_sp_61072	0	0.0	0.0	XIC_008
Thiothrix_nivea_62381	0	0.0	0.0	XIC_008
Thermus_oshimai_55214	0	0.0	0.0	XIC_008
Pseudomonas_fluorescens_59651	0	0.0	0.0	XIC_008
Elizabethkingia_meningoseptica_43467	0	0.0	0.0	XIC_008
Bacillus_psychrosaccharolyticus_59357	0	0.0	0.0	XIC_008
Staphylococcus_arlettae_53435	0	0.0	0.0	XIC_008
Hydrogenobaculum_sp_46940	0	0.0	0.0	XIC_008
Helicobacter_pylori_58192	0	0.0	0.0	XIC_008
Comamonadaceae_bacterium_61937	0	0.0	0.0	XIC_008
Asaia_astilbis_59700	0	0.0	0.0	XIC_008
Pseudomonas_aeruginosa_55861	0	0.0	0.0	XIC_008
Oenococcus_oeni_56041	0	0.0	0.0	XIC_008
Clostridiales_bacterium_62395	0	0.0	0.0	XIC_008
Moraxella_catarrhalis_55777	0	0.0	0.0	XIC_008
Thermosipho_africanus_54847	0	0.0	0.0	XIC_008
Serratia_sp_58432	0	0.0	0.0	XIC_008
Streptococcus_thoraltensis_59092	0	0.0	0.0	XIC_008
Nocardia_thailandica_59477	0	0.0	0.0	XIC_008
Alloscardovia_omnicolens_54782	0	0.0	0.0	XIC_008
Tetragenococcus_muriaticus_53913	0	0.0	0.0	XIC_008
Weissella_oryzae_60117	0	0.0	0.0	XIC_008
Pseudoalteromonas_undina_58637	0	0.0	0.0	XIC_008
Lactobacillus_jensenii_51108	0	0.0	0.0	XIC_008
Formosa_sp_59199	0	0.0	0.0	XIC_008
Stenotrophomonas_maltophilia_62375	0	0.0	0.0	XIC_008
Sporosarcina_ureae_59074	0	0.0	0.0	XIC_008
Martelella_mediterranea_58933	0	0.0	0.0	XIC_008
Geopsychrobacter_electrodiphilus_58859	0	0.0	0.0	XIC_008
Chlamydophila_felis_61076	0	0.0	0.0	XIC_008
Haemophilus_parainfluenzae_62356	0	0.0	0.0	XIC_008
Syntrophus_aciditrophicus_61830	0	0.0	0.0	XIC_008
Clostridium_sp_60113	0	0.0	0.0	XIC_008
Pseudomonas_putida_60588	0	0.0	0.0	XIC_008
Gluconacetobacter_xylinus_59996	0	0.0	0.0	XIC_008
Sphingobium_xenophagum_57391	0	0.0	0.0	XIC_008
Piscirickettsia_salmonis_58108	0	0.0	0.0	XIC_008
Thermovibrio_ammonificans_62022	0	0.0	0.0	XIC_008
Pseudovibrio_sp_58019	0	0.0	0.0	XIC_008
Oscillatoria_formosa_34823	0	0.0	0.0	XIC_008
Bacillus_cereus_61731	0	0.0	0.0	XIC_008
Pelagibacter_ubique_57110	0	0.0	0.0	XIC_008
Planococcus_antarcticus_59390	0	0.0	0.0	XIC_008
Intestinimonas_butyriciproducens_60001	0	0.0	0.0	XIC_008
Streptacidiphilus_neutrinimicus_58456	0	0.0	0.0	XIC_008
Kandleria_vitulina_54464	0	0.0	0.0	XIC_008
Corynebacterium_caspium_58770	0	0.0	0.0	XIC_008
Campylobacter_lari_58115	0	0.0	0.0	XIC_008
Lactobacillus_brevis_56823	0	0.0	0.0	XIC_008
Ectothiorhodospira_haloalkaliphila_46691	0	0.0	0.0	XIC_008
Salinibacterium_sp_58617	0	0.0	0.0	XIC_008
Methylosinus_sp_58083	0	0.0	0.0	XIC_008
Prevotella_scopos_59712	0	0.0	0.0	XIC_008
Afipia_sp_60503	0	0.0	0.0	XIC_008
Uliginosibacterium_gangwonense_59121	0	0.0	0.0	XIC_008
Clostridium_clariflavum_53531	0	0.0	0.0	XIC_008
Humibacter_albus_58885	0	0.0	0.0	XIC_008
Phyllobacterium_sp_59233	0	0.0	0.0	XIC_008
Massilia_alkalitolerans_58103	0	0.0	0.0	XIC_008
Mycobacterium_tuberculosis_57144	0	0.0	0.0	XIC_008
Desulfovibrio_alaskensis_54439	0	0.0	0.0	XIC_008
Labrenzia_aggregata_61384	0	0.0	0.0	XIC_008
Pelagibaca_bermudensis_61198	0	0.0	0.0	XIC_008
Actinomyces_naeslundii_58629	0	0.0	0.0	XIC_008
Streptomyces_sp_57280	0	0.0	0.0	XIC_008
Arthrobacter_castelli_58710	0	0.0	0.0	XIC_008
Isosphaera_pallida_61852	0	0.0	0.0	XIC_008
Rhodococcus_sp_59862	0	0.0	0.0	XIC_008
Bradyrhizobium_sp_60965	0	0.0	0.0	XIC_008
Curtobacterium_flaccumfaciens_54656	0	0.0	0.0	XIC_008
Helicobacter_pylori_58201	0	0.0	0.0	XIC_008
Prevotella_buccalis_62098	0	0.0	0.0	XIC_008
Gamma_proteobacterium_61415	0	0.0	0.0	XIC_008
Alicyclobacillus_pomorum_58603	0	0.0	0.0	XIC_008
Leadbetterella_byssophila_62024	0	0.0	0.0	XIC_008
Catenovulum_agarivorans_62052	0	0.0	0.0	XIC_008
Saccharibacter_sp_60184	0	0.0	0.0	XIC_008
Accumulibacter_phosphatis_61698	0	0.0	0.0	XIC_008
Desulfococcus_multivorans_58799	0	0.0	0.0	XIC_008
Helicobacter_pylori_58343	0	0.0	0.0	XIC_008
Weissella_ceti_50390	0	0.0	0.0	XIC_008
Bacillus_sp_60397	0	0.0	0.0	XIC_008
Nocardia_concava_59478	0	0.0	0.0	XIC_008
Vibrio_halioticoli_59584	0	0.0	0.0	XIC_008
Desulfovibrio_magneticus_61844	0	0.0	0.0	XIC_008
Streptococcus_suis_59539	0	0.0	0.0	XIC_008
Streptococcus_suis_59538	0	0.0	0.0	XIC_008
Streptococcus_suis_59537	0	0.0	0.0	XIC_008
Streptococcus_suis_59536	0	0.0	0.0	XIC_008
Streptococcus_suis_59535	0	0.0	0.0	XIC_008
Streptococcus_suis_59534	0	0.0	0.0	XIC_008
Streptococcus_suis_59533	0	0.0	0.0	XIC_008
Mycobacterium_leprae_49575	0	0.0	0.0	XIC_008
Streptococcus_suis_59531	0	0.0	0.0	XIC_008
Streptococcus_suis_59530	0	0.0	0.0	XIC_008
Mycobacterium_sp_60280	0	0.0	0.0	XIC_008
Streptomyces_zinciresistens_62161	0	0.0	0.0	XIC_008
Ketogulonicigenium_vulgare_46611	0	0.0	0.0	XIC_008
Paenisporosarcina_sp_59509	0	0.0	0.0	XIC_008
Vibrio_tubiashii_61156	0	0.0	0.0	XIC_008
Ilumatobacter_nonamiense_60074	0	0.0	0.0	XIC_008
Flavobacterium_indicum_58542	0	0.0	0.0	XIC_008
Frankia_sp_61163	0	0.0	0.0	XIC_008
Frankia_sp_61162	0	0.0	0.0	XIC_008
Frankia_sp_61161	0	0.0	0.0	XIC_008
Cellulophaga_algicola_62131	0	0.0	0.0	XIC_008
Flavobacterium_columnare_58418	0	0.0	0.0	XIC_008
Vibrio_diazotrophicus_60207	0	0.0	0.0	XIC_008
Firmicutes_bacterium_60165	0	0.0	0.0	XIC_008
Salinimicrobium_terrae_59042	0	0.0	0.0	XIC_008
Saxeibacter_lacteus_59048	0	0.0	0.0	XIC_008
Streptococcus_pneumoniae_60081	0	0.0	0.0	XIC_008
Borrelia_garinii_57511	0	0.0	0.0	XIC_008
Bacillus_sp_60728	0	0.0	0.0	XIC_008
Modestobacter_sp_60809	0	0.0	0.0	XIC_008
Oceanobacillus_oncorhynchi_61750	0	0.0	0.0	XIC_008
Arthrobacter_sp_58580	0	0.0	0.0	XIC_008
Acholeplasma_hippikon_60412	0	0.0	0.0	XIC_008
Silicibacter_lacuscaerulensis_62006	0	0.0	0.0	XIC_008
Leptospira_terpstrae_59803	0	0.0	0.0	XIC_008
Psychromonas_arctica_59019	0	0.0	0.0	XIC_008
Acetobacter_pasteurianus_59840	0	0.0	0.0	XIC_008
Microbacterium_testaceum_62636	0	0.0	0.0	XIC_008
Tenacibaculum_sp_60278	0	0.0	0.0	XIC_008
Pseudomonas_sp_59805	0	0.0	0.0	XIC_008
Pseudomonas_sp_59807	0	0.0	0.0	XIC_008
Pseudomonas_sp_59806	0	0.0	0.0	XIC_008
Rhizobium_sp_60825	0	0.0	0.0	XIC_008
Pedobacter_saltans_62276	0	0.0	0.0	XIC_008
Anaerococcus_prevotii_62402	0	0.0	0.0	XIC_008
Gamma_proteobacterium_58013	0	0.0	0.0	XIC_008
Escherichia_hermannii_58626	0	0.0	0.0	XIC_008
Luteibacter_sp_60757	0	0.0	0.0	XIC_008
Acinetobacter_harbinensis_60227	0	0.0	0.0	XIC_008
Gordonia_amarae_58494	0	0.0	0.0	XIC_008
Akkermansia_muciniphila_55290	0	0.0	0.0	XIC_008
Burkholderia_acidipaludis_59565	0	0.0	0.0	XIC_008
Leptospira_weilii_58090	0	0.0	0.0	XIC_008
Legionella_massiliensis_45137	0	0.0	0.0	XIC_008
Promicromonospora_sukumoe_59337	0	0.0	0.0	XIC_008
Acinetobacter_sp_59562	0	0.0	0.0	XIC_008
Acinetobacter_sp_59560	0	0.0	0.0	XIC_008
Acinetobacter_sp_59561	0	0.0	0.0	XIC_008
Bartonella_tribocorum_61376	0	0.0	0.0	XIC_008
Burkholderiales_bacterium_60673	0	0.0	0.0	XIC_008
Hyphomicrobium_zavarzinii_59847	0	0.0	0.0	XIC_008
Desulfovibrio_desulfuricans_58813	0	0.0	0.0	XIC_008
Corynebacterium_halotolerans_58773	0	0.0	0.0	XIC_008
Bacteroidaceae_bacterium_60201	0	0.0	0.0	XIC_008
Desulfosporosinus_acidiphilus_62018	0	0.0	0.0	XIC_008
Prevotella_enoeca_59694	0	0.0	0.0	XIC_008
Brevibacterium_massiliense_59361	0	0.0	0.0	XIC_008
Vibrio_sinaloensis_62614	0	0.0	0.0	XIC_008
Alicyclobacillus_contaminans_58689	0	0.0	0.0	XIC_008
Burkholderia_dolosa_61311	0	0.0	0.0	XIC_008
Enterobacter_lignolyticus_62163	0	0.0	0.0	XIC_008
Pseudoalteromonas_haloplanktis_60126	0	0.0	0.0	XIC_008
Prevotella_disiens_56471	0	0.0	0.0	XIC_008
Alkaliphilus_metalliredigens_61146	0	0.0	0.0	XIC_008
Rhodonellum_psychrophilum_45738	0	0.0	0.0	XIC_008
Virgibacillus_sp_60727	0	0.0	0.0	XIC_008
Acinetobacter_junii_57406	0	0.0	0.0	XIC_008
Methylomonas_denitrificans_60841	0	0.0	0.0	XIC_008
Waddlia_chondrophila_62190	0	0.0	0.0	XIC_008
Streptococcus_sp_60086	0	0.0	0.0	XIC_008
Bacillus_bogoriensis_60417	0	0.0	0.0	XIC_008
Halomonas_campaniensis_61008	0	0.0	0.0	XIC_008
Pseudomonas_chlororaphis_58080	0	0.0	0.0	XIC_008
Selenomonas_sp_60435	0	0.0	0.0	XIC_008
Streptomyces_sp_59503	0	0.0	0.0	XIC_008
Kurthia_sp_58369	0	0.0	0.0	XIC_008
Brachyspira_hampsonii_59957	0	0.0	0.0	XIC_008
Prochlorococcus_marinus_49991	0	0.0	0.0	XIC_008
Lachnoanaerobaculum_saburreum_57248	0	0.0	0.0	XIC_008
Bacillus_halodurans_61094	0	0.0	0.0	XIC_008
Enterobacter_sp_59441	0	0.0	0.0	XIC_008
Gramella_portivictoriae_58871	0	0.0	0.0	XIC_008
Sphingobium_sp_58455	0	0.0	0.0	XIC_008
Halomonas_alkaliantarctica_61036	0	0.0	0.0	XIC_008
Streptococcus_mitis_61876	0	0.0	0.0	XIC_008
Streptococcus_mitis_61874	0	0.0	0.0	XIC_008
